date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-05-06,rb1s,0.2250645025760475,-1,0.0,0.47840581782645325,-0.0,-0.0,-0.0
2022-05-09,cl1s,0.7532256026128575,1,0.7532256026128575,0.588399556181359,0.12801260549909307,0.12801260549909307,0.12801260549909307
2022-05-09,rb1s,0.3082087100419761,-1,0.0,0.48255178025545903,-0.0,-0.0,-0.0
2022-05-10,cl1s,0.7074339636176954,1,0.7074339636176954,0.5869061646167658,0.12053612762435902,0.12053612762435902,0.12053612762435902
2022-05-10,rb1s,0.6815782311691437,1,0.6815782311691437,0.4836887326057524,0.1409125714997145,0.1409125714997145,0.1409125714997145
2022-05-11,cl1s,0.6145622973071567,1,0.6145622973071567,0.6009794930856299,0.1022601110982653,0.1022601110982653,0.1022601110982653
2022-05-11,rb1s,0.6402956791675214,1,0.6402956791675214,0.4869541748299525,0.13148992497930975,0.13148992497930975,0.13148992497930975
2022-05-12,cl1s,0.6301007558833903,1,0.6301007558833903,0.591053797709852,0.10660632895429029,0.10660632895429029,0.10660632895429029
2022-05-12,rb1s,0.2277486146203916,-1,0.0,0.4835598363651388,-0.0,-0.0,-0.0
2022-05-13,cl1s,0.5762125473302356,1,0.5762125473302356,0.5913891416649796,0.0974337380811531,0.0974337380811531,0.0974337380811531
2022-05-13,rb1s,0.2369581330855231,-1,0.0,0.4875597017085245,-0.0,-0.0,-0.0
2022-05-16,cl1s,0.6425368805147308,1,0.6425368805147308,0.5876335167084329,0.10934313007090428,0.10934313007090428,0.10934313007090428
2022-05-16,rb1s,0.5342045832196621,-1,0.5342045832196621,0.48020258922846654,-0.1112456690577116,-0.1112456690577116,-0.1112456690577116
2022-05-17,cl1s,0.6645996148855177,1,0.6645996148855177,0.5821928421012357,0.1141545492876315,0.1141545492876315,0.1141545492876315
2022-05-17,ng1s,0.049397332343406,-1,0.0,0.7800203364877744,-0.0,-0.0,-0.0
2022-05-17,rb1s,0.3656510371336258,-1,0.0,0.47887996929455695,-0.0,-0.0,-0.0
2022-05-18,cl1s,0.7561133395675764,1,0.7561133395675764,0.5780778341428884,0.13079784328500677,0.13079784328500677,0.13079784328500677
2022-05-18,ng1s,0.0579624135771995,-1,0.0,0.7671683122185695,-0.0,-0.0,-0.0
2022-05-18,rb1s,0.262804908044137,-1,0.0,0.503864263959159,-0.0,-0.0,-0.0
2022-05-19,cl1s,0.6546981260884657,1,0.6546981260884657,0.5723689342150253,0.11438393786803798,0.11438393786803798,0.11438393786803798
2022-05-19,ng1s,0.0300725818700058,-1,0.0,0.7561518775046838,-0.0,-0.0,-0.0
2022-05-19,rb1s,0.2622223662305847,-1,0.0,0.5007125328387353,-0.0,-0.0,-0.0
2022-05-20,cl1s,0.728331876466121,1,0.728331876466121,0.5629102371975,0.12938685927834387,0.12938685927834387,0.12938685927834387
2022-05-20,rb1s,0.4027912086046818,-1,0.0,0.4925751710402121,-0.0,-0.0,-0.0
2022-05-23,cl1s,0.7591315761207102,1,0.7591315761207102,0.5537249979427225,0.13709541359720862,0.13709541359720862,0.13709541359720862
2022-05-23,rb1s,0.3364433837612811,-1,0.0,0.4849606376543475,-0.0,-0.0,-0.0
2022-05-24,cl1s,0.769334659434837,1,0.769334659434837,0.5451378893396208,0.14112661667432583,0.14112661667432583,0.14112661667432583
2022-05-24,rb1s,0.1436754210334117,-1,0.0,0.47699822448069334,-0.0,-0.0,-0.0
2022-05-25,cl1s,0.7615975549567752,1,0.7615975549567752,0.536141375981946,0.14205162837169671,0.14205162837169671,0.14205162837169671
2022-05-25,ng1s,0.0365253768676956,-1,0.0,0.7413730966537879,-0.0,-0.0,-0.0
2022-05-25,rb1s,0.5377360120114202,1,0.5377360120114202,0.46929918945847343,0.11458277024341687,0.11458277024341687,0.11458277024341687
2022-05-26,cl1s,0.6408917110075832,1,0.6408917110075832,0.5343177495174386,0.11994580220971425,0.11994580220971425,0.11994580220971425
2022-05-26,rb1s,0.5416256266062524,1,0.5416256266062524,0.4629915782146573,0.1169839046953761,0.1169839046953761,0.1169839046953761
2022-05-27,cl1s,0.7083307516637433,1,0.7083307516637433,0.5255993770379852,0.13476628447612335,0.13476628447612335,0.13476628447612335
2022-05-27,rb1s,0.4037702364211533,-1,0.0,0.46129512782437826,-0.0,-0.0,-0.0
